cat_id,cat_parent,category,count_offers,timebank,timestamp
72,9,Painting,1,columbia,2019-01-22 09:37:50
73,9,Plumbing,1,columbia,2019-01-22 09:37:50
8,is_parent,"Arts, Crafts & Music",1,slocanvalley,2019-01-22 09:37:50
63,8,Entertainment,1,slocanvalley,2019-01-22 09:37:50
65,8,Photo & Video,1,slocanvalley,2019-01-22 09:37:50
0,is_parent,Business Services,2,slocanvalley,2019-01-22 09:37:50
75,0,Clerical,1,slocanvalley,2019-01-22 09:37:50
77,0,Financial,1,slocanvalley,2019-01-22 09:37:50
79,0,Marketing,1,slocanvalley,2019-01-22 09:37:50
4,is_parent,Community Activities,0,slocanvalley,2019-01-22 09:37:50
3,is_parent,Companionship,0,slocanvalley,2019-01-22 09:37:50
7,is_parent,Education,2,slocanvalley,2019-01-22 09:37:50
55,7,Classes / Workshops,1,slocanvalley,2019-01-22 09:37:50
58,7,Personal Finances,1,slocanvalley,2019-01-22 09:37:50
2,is_parent,Help At Home,1,slocanvalley,2019-01-22 09:37:50
25,2,Miscellaneous,1,slocanvalley,2019-01-22 09:37:50
9,is_parent,Home,1,slocanvalley,2019-01-22 09:37:50
74,9,Miscellaneous,1,slocanvalley,2019-01-22 09:37:50
8,is_parent,"Arts, Crafts & Music",1,manasota,2019-01-22 09:37:50
64,8,Lessons,1,manasota,2019-01-22 09:37:50
66,8,Theater,1,manasota,2019-01-22 09:37:50
0,is_parent,Business Services,1,manasota,2019-01-22 09:37:50
8,0,Miscellaneous,1,manasota,2019-01-22 09:37:50
4,is_parent,Community Activities,0,manasota,2019-01-22 09:37:50
3,is_parent,Companionship,0,manasota,2019-01-22 09:37:50
7,is_parent,Education,2,manasota,2019-01-22 09:37:50
55,7,Classes / Workshops,1,manasota,2019-01-22 09:37:50
60,7,Miscellaneous,1,manasota,2019-01-22 09:37:50
2,is_parent,Help At Home,0,manasota,2019-01-22 09:37:50
9,is_parent,Home,0,manasota,2019-01-22 09:37:50
8,is_parent,"Arts, Crafts & Music",89,dn,2019-01-22 09:37:50
6,8,Classes,6,dn,2019-01-22 09:37:50
62,8,Crafts,54,dn,2019-01-22 09:37:50
63,8,Entertainment,8,dn,2019-01-22 09:37:50
64,8,Lessons,5,dn,2019-01-22 09:37:50
67,8,Miscellaneous,10,dn,2019-01-22 09:37:50
65,8,Photo & Video,3,dn,2019-01-22 09:37:50
66,8,Theater,7,dn,2019-01-22 09:37:50
0,is_parent,Business Services,102,dn,2019-01-22 09:37:50
75,0,Clerical,51,dn,2019-01-22 09:37:50
76,0,Computer Support,24,dn,2019-01-22 09:37:50
77,0,Financial,10,dn,2019-01-22 09:37:50
78,0,Legal,1,dn,2019-01-22 09:37:50
79,0,Marketing,6,dn,2019-01-22 09:37:50
8,0,Miscellaneous,12,dn,2019-01-22 09:37:50
80,0,Research,7,dn,2019-01-22 09:37:50
4,is_parent,Community Activities,111,dn,2019-01-22 09:37:50
33,4,Clean-up / Recycling,12,dn,2019-01-22 09:37:50
295,4,Community Exchange Special Event,4,dn,2019-01-22 09:37:50
34,4,Community Service,4,dn,2019-01-22 09:37:50
35,4,Fund-raising,3,dn,2019-01-22 09:37:50
296,4,Group Projects,17,dn,2019-01-22 09:37:50
36,4,Help Our TimeBank!,24,dn,2019-01-22 09:37:50
39,4,Miscellaneous,9,dn,2019-01-22 09:37:50
37,4,Special Projects,49,dn,2019-01-22 09:37:50
38,4,Work For Social Change,3,dn,2019-01-22 09:37:50
3,is_parent,Companionship,206,dn,2019-01-22 09:37:50
26,3,Clubs,42,dn,2019-01-22 09:37:50
27,3,Dining Out,41,dn,2019-01-22 09:37:50
28,3,Email / IM,19,dn,2019-01-22 09:37:50
29,3,Home Visits,72,dn,2019-01-22 09:37:50
32,3,Miscellaneous,26,dn,2019-01-22 09:37:50
3,3,Telephone Calls,56,dn,2019-01-22 09:37:50
7,is_parent,Education,58,dn,2019-01-22 09:37:50
54,7,Advocacy,3,dn,2019-01-22 09:37:50
55,7,Classes / Workshops,23,dn,2019-01-22 09:37:50
56,7,Computers / Technology,5,dn,2019-01-22 09:37:50
57,7,Languages / Translation,16,dn,2019-01-22 09:37:50
60,7,Miscellaneous,4,dn,2019-01-22 09:37:50
58,7,Personal Finances,2,dn,2019-01-22 09:37:50
59,7,Tutoring / Mentoring,12,dn,2019-01-22 09:37:50
2,is_parent,Help At Home,201,dn,2019-01-22 09:37:50
9,2,Child Care,11,dn,2019-01-22 09:37:50
20,2,Cooking & Sewing,66,dn,2019-01-22 09:37:50
2,2,Hair & Beauty,18,dn,2019-01-22 09:37:50
22,2,Housekeeping / Chores,49,dn,2019-01-22 09:37:50
25,2,Miscellaneous,28,dn,2019-01-22 09:37:50
29,2,Moving Help,5,dn,2019-01-22 09:37:50
23,2,Pet Care,25,dn,2019-01-22 09:37:50
24,2,Respite Care,28,dn,2019-01-22 09:37:50
9,is_parent,Home Repair,61,dn,2019-01-22 09:37:50
68,9,Car Care,3,dn,2019-01-22 09:37:50
69,9,Carpentry / Construction,5,dn,2019-01-22 09:37:50
70,9,Electrical,4,dn,2019-01-22 09:37:50
7,9,Garden & Yard Work,32,dn,2019-01-22 09:37:50
74,9,Miscellaneous,9,dn,2019-01-22 09:37:50
72,9,Painting,12,dn,2019-01-22 09:37:50
73,9,Plumbing,4,dn,2019-01-22 09:37:50
283,is_parent,Medical,10,dn,2019-01-22 09:37:50
287,283,Home Visits,1,dn,2019-01-22 09:37:50
285,283,Medical Errands,1,dn,2019-01-22 09:37:50
288,283,Neighbor-to-Neighbor,8,dn,2019-01-22 09:37:50
8,is_parent,"Arts, Crafts & Music",1,cse,2019-01-22 09:37:50
23,8,Lessons -  usually 1 or 2 people,1,cse,2019-01-22 09:37:50
92,8,Music - instruments,1,cse,2019-01-22 09:37:50
0,is_parent,Business Services,5,cse,2019-01-22 09:37:50
76,0,Computer Support,2,cse,2019-01-22 09:37:50
77,0,Financial,1,cse,2019-01-22 09:37:50
8,0,Miscellaneous,2,cse,2019-01-22 09:37:50
80,0,Research,2,cse,2019-01-22 09:37:50
29,is_parent,Care for Animals,1,cse,2019-01-22 09:37:50
32,29,"Grooming, Trimming hair or nails",1,cse,2019-01-22 09:37:50
33,29,"Health care, giving opinions, or veterinary",1,cse,2019-01-22 09:37:50
30,29,"Pet sitting, feeding, play, petting, etc.",1,cse,2019-01-22 09:37:50
4,is_parent,Community Activities,11,cse,2019-01-22 09:37:50
34,4,Community Service,1,cse,2019-01-22 09:37:50
45,4,Help our CSE Timebank!,2,cse,2019-01-22 09:37:50
40,4,Help the TimeBanks.org intl network (formerly called TBUSA),2,cse,2019-01-22 09:37:50
2,4,Help Yourself! :-),2,cse,2019-01-22 09:37:50
38,4,Work For Social Change,9,cse,2019-01-22 09:37:50
3,is_parent,Companionship,1,cse,2019-01-22 09:37:50
32,3,Miscellaneous,1,cse,2019-01-22 09:37:50
3,3,Telephone Calls for Companionship,1,cse,2019-01-22 09:37:50
7,is_parent,Education,13,cse,2019-01-22 09:37:50
55,7,Classes / Workshops,4,cse,2019-01-22 09:37:50
56,7,Computers / Technology,1,cse,2019-01-22 09:37:50
57,7,Languages / Translation,1,cse,2019-01-22 09:37:50
60,7,Miscellaneous,6,cse,2019-01-22 09:37:50
59,7,Tutoring / Mentoring,1,cse,2019-01-22 09:37:50
2,is_parent,Help At Home,7,cse,2019-01-22 09:37:50
2,2,Cooking or Food Prep,1,cse,2019-01-22 09:37:50
22,2,Housekeeping / Chores,2,cse,2019-01-22 09:37:50
25,2,Miscellaneous,4,cse,2019-01-22 09:37:50
9,is_parent,Home,6,cse,2019-01-22 09:37:50
69,9,Carpentry / Construction,2,cse,2019-01-22 09:37:50
74,9,Miscellaneous,5,cse,2019-01-22 09:37:50
3,9,Moving or Carrying,1,cse,2019-01-22 09:37:50
4,9,Organizing Stuff,1,cse,2019-01-22 09:37:50
72,9,Painting,1,cse,2019-01-22 09:37:50
8,is_parent,"Arts, Crafts & Music",6,communityskillexchange,2019-01-22 09:37:50
6,8,Classes,3,communityskillexchange,2019-01-22 09:37:50
62,8,Crafts,3,communityskillexchange,2019-01-22 09:37:50
63,8,Entertainment,1,communityskillexchange,2019-01-22 09:37:50
64,8,Lessons,1,communityskillexchange,2019-01-22 09:37:50
65,8,Photo & Video,1,communityskillexchange,2019-01-22 09:37:50
0,is_parent,Business Services,5,communityskillexchange,2019-01-22 09:37:50
79,0,Marketing,2,communityskillexchange,2019-01-22 09:37:50
8,0,Miscellaneous,4,communityskillexchange,2019-01-22 09:37:50
80,0,Research,1,communityskillexchange,2019-01-22 09:37:50
4,is_parent,Community Activities,2,communityskillexchange,2019-01-22 09:37:50
36,4,Help Our TimeBank!,1,communityskillexchange,2019-01-22 09:37:50
37,4,Special Projects,1,communityskillexchange,2019-01-22 09:37:50
38,4,Work For Social Change,1,communityskillexchange,2019-01-22 09:37:50
3,is_parent,Companionship,2,communityskillexchange,2019-01-22 09:37:50
27,3,Dining Out,1,communityskillexchange,2019-01-22 09:37:50
3,3,Telephone Calls,1,communityskillexchange,2019-01-22 09:37:50
7,is_parent,Education,5,communityskillexchange,2019-01-22 09:37:50
54,7,Advocacy,1,communityskillexchange,2019-01-22 09:37:50
55,7,Classes / Workshops,2,communityskillexchange,2019-01-22 09:37:50
56,7,Computers / Technology,2,communityskillexchange,2019-01-22 09:37:50
57,7,Languages / Translation,1,communityskillexchange,2019-01-22 09:37:50
59,7,Tutoring / Mentoring,3,communityskillexchange,2019-01-22 09:37:50
2,is_parent,Help At Home,4,communityskillexchange,2019-01-22 09:37:50
22,2,Housekeeping / Chores,2,communityskillexchange,2019-01-22 09:37:50
25,2,Miscellaneous,3,communityskillexchange,2019-01-22 09:37:50
23,2,Pet Care,1,communityskillexchange,2019-01-22 09:37:50
9,is_parent,Home,4,communityskillexchange,2019-01-22 09:37:50
69,9,Carpentry / Construction,2,communityskillexchange,2019-01-22 09:37:50
7,9,Garden & Yard Work,1,communityskillexchange,2019-01-22 09:37:50
74,9,Miscellaneous,2,communityskillexchange,2019-01-22 09:37:50
73,9,Plumbing,1,communityskillexchange,2019-01-22 09:37:50
93,is_parent,Member Wellness Support,0,communityskillexchange,2019-01-22 09:37:50
8,is_parent,"Arts, Crafts & Music",17,richmondcounty,2019-01-22 09:37:50
6,8,Classes,5,richmondcounty,2019-01-22 09:37:50
62,8,Crafts,5,richmondcounty,2019-01-22 09:37:50
63,8,Entertainment,3,richmondcounty,2019-01-22 09:37:50
64,8,Lessons,7,richmondcounty,2019-01-22 09:37:50
65,8,Photo & Video,1,richmondcounty,2019-01-22 09:37:50
66,8,Theater,1,richmondcounty,2019-01-22 09:37:50
0,is_parent,Business Services,5,richmondcounty,2019-01-22 09:37:50
75,0,Clerical,2,richmondcounty,2019-01-22 09:37:50
76,0,Computer Support,3,richmondcounty,2019-01-22 09:37:50
78,0,Legal,1,richmondcounty,2019-01-22 09:37:50
79,0,Marketing,1,richmondcounty,2019-01-22 09:37:50
8,0,Miscellaneous,2,richmondcounty,2019-01-22 09:37:50
4,is_parent,Community Activities,7,richmondcounty,2019-01-22 09:37:50
34,4,Community Service,1,richmondcounty,2019-01-22 09:37:50
35,4,Fund-raising,1,richmondcounty,2019-01-22 09:37:50
86,4,Group Projects,1,richmondcounty,2019-01-22 09:37:50
37,4,Special Projects,1,richmondcounty,2019-01-22 09:37:50
96,4,Volunteering,3,richmondcounty,2019-01-22 09:37:50
38,4,Work For Social Change,2,richmondcounty,2019-01-22 09:37:50
3,is_parent,Companionship,5,richmondcounty,2019-01-22 09:37:50
29,3,Home Visits,4,richmondcounty,2019-01-22 09:37:50
32,3,Miscellaneous,2,richmondcounty,2019-01-22 09:37:50
3,3,Telephone Calls,3,richmondcounty,2019-01-22 09:37:50
9,is_parent,Donation,0,richmondcounty,2019-01-22 09:37:50
7,is_parent,Education,11,richmondcounty,2019-01-22 09:37:50
55,7,Classes / Workshops,2,richmondcounty,2019-01-22 09:37:50
56,7,Computers / Technology,2,richmondcounty,2019-01-22 09:37:50
57,7,Languages / Translation,1,richmondcounty,2019-01-22 09:37:50
60,7,Miscellaneous,2,richmondcounty,2019-01-22 09:37:50
58,7,Personal Finances,1,richmondcounty,2019-01-22 09:37:50
94,7,Reading / Storytelling,3,richmondcounty,2019-01-22 09:37:50
59,7,Tutoring / Mentoring,1,richmondcounty,2019-01-22 09:37:50
87,is_parent,Free Time Credit,1,richmondcounty,2019-01-22 09:37:50
88,87,Completing Profile,1,richmondcounty,2019-01-22 09:37:50
2,is_parent,Help At Home,19,richmondcounty,2019-01-22 09:37:50
9,2,Child Care,2,richmondcounty,2019-01-22 09:37:50
20,2,Cooking & Sewing,7,richmondcounty,2019-01-22 09:37:50
2,2,Hair & Beauty,1,richmondcounty,2019-01-22 09:37:50
22,2,Housekeeping / Chores,4,richmondcounty,2019-01-22 09:37:50
25,2,Miscellaneous,5,richmondcounty,2019-01-22 09:37:50
23,2,Pet Care,2,richmondcounty,2019-01-22 09:37:50
24,2,Respite Care,2,richmondcounty,2019-01-22 09:37:50
9,is_parent,Home,14,richmondcounty,2019-01-22 09:37:50
69,9,Carpentry / Construction,2,richmondcounty,2019-01-22 09:37:50
95,9,Farm Hand / Farming,3,richmondcounty,2019-01-22 09:37:50
7,9,Garden & Yard Work,4,richmondcounty,2019-01-22 09:37:50
74,9,Miscellaneous,6,richmondcounty,2019-01-22 09:37:50
72,9,Painting,2,richmondcounty,2019-01-22 09:37:50
98,9,Wood Cutting / Stacking,2,richmondcounty,2019-01-22 09:37:50
8,is_parent,"Arts, Crafts & Music",0,northfrontenac,2019-01-22 09:37:50
0,is_parent,Business Services,0,northfrontenac,2019-01-22 09:37:50
4,is_parent,Community Activities,0,northfrontenac,2019-01-22 09:37:50
3,is_parent,Companionship,0,northfrontenac,2019-01-22 09:37:50
7,is_parent,Education,0,northfrontenac,2019-01-22 09:37:50
2,is_parent,Help At Home,0,northfrontenac,2019-01-22 09:37:50
9,is_parent,Home,0,northfrontenac,2019-01-22 09:37:50
8,is_parent,"Arts, Crafts & Music",0,katytx,2019-01-22 09:37:50
0,is_parent,Business Services,0,katytx,2019-01-22 09:37:50
4,is_parent,Community Activities,0,katytx,2019-01-22 09:37:50
3,is_parent,Companionship,0,katytx,2019-01-22 09:37:50
7,is_parent,Education,0,katytx,2019-01-22 09:37:50
2,is_parent,Help At Home,0,katytx,2019-01-22 09:37:50
9,is_parent,Home,0,katytx,2019-01-22 09:37:50
8,is_parent,"Arts, Crafts & Music",32,crookedriver,2019-01-22 09:37:50
6,8,Classes,5,crookedriver,2019-01-22 09:37:50
62,8,Crafts,12,crookedriver,2019-01-22 09:37:50
63,8,Entertainment,2,crookedriver,2019-01-22 09:37:50
64,8,Lessons,10,crookedriver,2019-01-22 09:37:50
67,8,Miscellaneous,17,crookedriver,2019-01-22 09:37:50
66,8,Theater,1,crookedriver,2019-01-22 09:37:50
0,is_parent,Business Services,15,crookedriver,2019-01-22 09:37:50
76,0,Computer Support,4,crookedriver,2019-01-22 09:37:50
77,0,Financial,2,crookedriver,2019-01-22 09:37:50
78,0,Legal,2,crookedriver,2019-01-22 09:37:50
79,0,Marketing,3,crookedriver,2019-01-22 09:37:50
8,0,Miscellaneous,5,crookedriver,2019-01-22 09:37:50
4,is_parent,Community Activities,17,crookedriver,2019-01-22 09:37:50
33,4,Clean-up / Recycling,2,crookedriver,2019-01-22 09:37:50
34,4,Community Service,3,crookedriver,2019-01-22 09:37:50
90,4,Donation of time credits,1,crookedriver,2019-01-22 09:37:50
35,4,Fund-raising,4,crookedriver,2019-01-22 09:37:50
86,4,Group Projects,1,crookedriver,2019-01-22 09:37:50
36,4,Help Our TimeBank!,3,crookedriver,2019-01-22 09:37:50
39,4,Miscellaneous,5,crookedriver,2019-01-22 09:37:50
37,4,Special Projects,3,crookedriver,2019-01-22 09:37:50
38,4,Work For Social Change,3,crookedriver,2019-01-22 09:37:50
3,is_parent,Companionship,2,crookedriver,2019-01-22 09:37:50
32,3,Miscellaneous,2,crookedriver,2019-01-22 09:37:50
7,is_parent,Education,39,crookedriver,2019-01-22 09:37:50
54,7,Advocacy,2,crookedriver,2019-01-22 09:37:50
55,7,Classes / Workshops,9,crookedriver,2019-01-22 09:37:50
56,7,Computers / Technology,4,crookedriver,2019-01-22 09:37:50
57,7,Languages / Translation,4,crookedriver,2019-01-22 09:37:50
60,7,Miscellaneous,15,crookedriver,2019-01-22 09:37:50
58,7,Personal Finances,4,crookedriver,2019-01-22 09:37:50
59,7,Tutoring / Mentoring,12,crookedriver,2019-01-22 09:37:50
2,is_parent,Help At Home,47,crookedriver,2019-01-22 09:37:50
9,2,Child Care,6,crookedriver,2019-01-22 09:37:50
20,2,Cooking & Sewing,18,crookedriver,2019-01-22 09:37:50
2,2,Hair & Beauty,1,crookedriver,2019-01-22 09:37:50
22,2,Housekeeping / Chores,1,crookedriver,2019-01-22 09:37:50
25,2,Miscellaneous,15,crookedriver,2019-01-22 09:37:50
23,2,Pet Care,9,crookedriver,2019-01-22 09:37:50
9,is_parent,Home,18,crookedriver,2019-01-22 09:37:50
70,9,Electrical,1,crookedriver,2019-01-22 09:37:50
7,9,Garden & Yard Work,9,crookedriver,2019-01-22 09:37:50
74,9,Miscellaneous,10,crookedriver,2019-01-22 09:37:50
8,is_parent,"Arts, Crafts & Music",0,danvilledollars,2019-01-22 09:37:50
0,is_parent,Business Services,0,danvilledollars,2019-01-22 09:37:50
4,is_parent,Community Activities,0,danvilledollars,2019-01-22 09:37:50
3,is_parent,Companionship,0,danvilledollars,2019-01-22 09:37:50
7,is_parent,Education,0,danvilledollars,2019-01-22 09:37:50
2,is_parent,Help At Home,0,danvilledollars,2019-01-22 09:37:50
9,is_parent,Home,0,danvilledollars,2019-01-22 09:37:50
8,is_parent,"Arts, Crafts & Music",8,dc,2019-01-22 09:37:50
6,8,Classes,1,dc,2019-01-22 09:37:50
62,8,Crafts,3,dc,2019-01-22 09:37:50
64,8,Lessons,4,dc,2019-01-22 09:37:50
67,8,Miscellaneous,4,dc,2019-01-22 09:37:50
0,is_parent,Business Services,9,dc,2019-01-22 09:37:50
75,0,Clerical,2,dc,2019-01-22 09:37:50
76,0,Computer Support,1,dc,2019-01-22 09:37:50
78,0,Legal,1,dc,2019-01-22 09:37:50
79,0,Marketing,1,dc,2019-01-22 09:37:50
8,0,Miscellaneous,5,dc,2019-01-22 09:37:50
4,is_parent,Community Activities,3,dc,2019-01-22 09:37:50
34,4,Community Service,1,dc,2019-01-22 09:37:50
35,4,Fundraising,1,dc,2019-01-22 09:37:50
38,4,Work For Social Change,3,dc,2019-01-22 09:37:50
3,is_parent,Companionship,1,dc,2019-01-22 09:37:50
3,3,Phone Calls,1,dc,2019-01-22 09:37:50
7,is_parent,Education,12,dc,2019-01-22 09:37:50
54,7,Advocacy,2,dc,2019-01-22 09:37:50
55,7,Classes / Workshops,4,dc,2019-01-22 09:37:50
56,7,Computers / Technology,2,dc,2019-01-22 09:37:50
57,7,Languages / Translation,2,dc,2019-01-22 09:37:50
59,7,Tutoring / Mentoring,3,dc,2019-01-22 09:37:50
87,7,Writing / Editing,1,dc,2019-01-22 09:37:50
2,is_parent,Help At Home,6,dc,2019-01-22 09:37:50
9,2,Child Care,3,dc,2019-01-22 09:37:50
20,2,Cooking / Sewing,1,dc,2019-01-22 09:37:50
25,2,Miscellaneous,1,dc,2019-01-22 09:37:50
23,2,Pet Care,1,dc,2019-01-22 09:37:50
9,is_parent,Home,3,dc,2019-01-22 09:37:50
7,9,Garden / Yard Work,1,dc,2019-01-22 09:37:50
74,9,Miscellaneous,2,dc,2019-01-22 09:37:50
8,is_parent,"Arts, Crafts & Music",0,dhe,2019-01-22 09:37:50
0,is_parent,Business Services,0,dhe,2019-01-22 09:37:50
4,is_parent,Community Activities,0,dhe,2019-01-22 09:37:50
3,is_parent,Companionship,0,dhe,2019-01-22 09:37:50
7,is_parent,Education,0,dhe,2019-01-22 09:37:50
2,is_parent,Help At Home,0,dhe,2019-01-22 09:37:50
9,is_parent,Home,0,dhe,2019-01-22 09:37:50
8,is_parent,"Arts, Crafts & Music",0,democw3,2019-01-22 09:37:50
0,is_parent,Business Services,0,democw3,2019-01-22 09:37:50
4,is_parent,Community Activities,0,democw3,2019-01-22 09:37:50
3,is_parent,Companionship,1,democw3,2019-01-22 09:37:50
32,3,Miscellaneous,1,democw3,2019-01-22 09:37:50
7,is_parent,Education,0,democw3,2019-01-22 09:37:50
2,is_parent,Help At Home,3,democw3,2019-01-22 09:37:50
22,2,Housekeeping / Chores,1,democw3,2019-01-22 09:37:50
25,2,Miscellaneous,1,democw3,2019-01-22 09:37:50
24,2,Respite Care,1,democw3,2019-01-22 09:37:50
9,is_parent,Home,2,democw3,2019-01-22 09:37:50
69,9,Carpentry / Construction,2,democw3,2019-01-22 09:37:50
70,9,Electrical,1,democw3,2019-01-22 09:37:50
8,is_parent,"Arts, Crafts & Music",0,denton,2019-01-22 09:37:50
0,is_parent,Business Services,0,denton,2019-01-22 09:37:50
4,is_parent,Community Activities,0,denton,2019-01-22 09:37:50
3,is_parent,Companionship,0,denton,2019-01-22 09:37:50
7,is_parent,Education,0,denton,2019-01-22 09:37:50
2,is_parent,Help At Home,0,denton,2019-01-22 09:37:50
9,is_parent,Home,1,denton,2019-01-22 09:37:50
7,9,Garden & Yard Work,1,denton,2019-01-22 09:37:50
8,is_parent,"Arts, Crafts & Music",4,dunedin,2019-01-22 09:37:50
6,8,Classes,1,dunedin,2019-01-22 09:37:50
62,8,Crafts,2,dunedin,2019-01-22 09:37:50
63,8,Entertainment,1,dunedin,2019-01-22 09:37:50
0,is_parent,Business Services,3,dunedin,2019-01-22 09:37:50
75,0,Book keeping,1,dunedin,2019-01-22 09:37:50
75,0,Clerical,1,dunedin,2019-01-22 09:37:50
76,0,IT Support,1,dunedin,2019-01-22 09:37:50
79,0,Marketing,1,dunedin,2019-01-22 09:37:50
78,0,Website Design,1,dunedin,2019-01-22 09:37:50
4,is_parent,Community Activities,3,dunedin,2019-01-22 09:37:50
86,4,Group Projects,1,dunedin,2019-01-22 09:37:50
37,4,Special Projects,1,dunedin,2019-01-22 09:37:50
8,4,Sustainability,2,dunedin,2019-01-22 09:37:50
38,4,Work For Social Change,1,dunedin,2019-01-22 09:37:50
3,is_parent,Companionship,1,dunedin,2019-01-22 09:37:50
32,3,Miscellaneous,1,dunedin,2019-01-22 09:37:50
7,is_parent,Education,8,dunedin,2019-01-22 09:37:50
54,7,Advocacy,1,dunedin,2019-01-22 09:37:50
55,7,Classes / Workshops,4,dunedin,2019-01-22 09:37:50
56,7,Computers / Technology (IT),1,dunedin,2019-01-22 09:37:50
57,7,Languages / Translation,2,dunedin,2019-01-22 09:37:50
60,7,Miscellaneous,2,dunedin,2019-01-22 09:37:50
59,7,Tutoring / Mentoring,3,dunedin,2019-01-22 09:37:50
2,is_parent,Help at Home,9,dunedin,2019-01-22 09:37:50
80,2,Child Care,1,dunedin,2019-01-22 09:37:50
22,2,Housekeeping / Chores,2,dunedin,2019-01-22 09:37:50
25,2,Miscellaneous,2,dunedin,2019-01-22 09:37:50
23,2,Pet Care,1,dunedin,2019-01-22 09:37:50
82,2,Sewing,3,dunedin,2019-01-22 09:37:50
9,is_parent,House & Garden,3,dunedin,2019-01-22 09:37:50
73,9,Basic Lawn mowing,2,dunedin,2019-01-22 09:37:50
69,9,Carpentry / Construction,1,dunedin,2019-01-22 09:37:50
7,9,Garden & Yard Work,3,dunedin,2019-01-22 09:37:50
8,is_parent,"Arts, Crafts & Music",0,durham,2019-01-22 09:37:50
0,is_parent,Business Services,0,durham,2019-01-22 09:37:50
4,is_parent,Community Activities,0,durham,2019-01-22 09:37:50
3,is_parent,Companionship,0,durham,2019-01-22 09:37:50
7,is_parent,Education,0,durham,2019-01-22 09:37:50
2,is_parent,Help At Home,0,durham,2019-01-22 09:37:50
9,is_parent,Home,0,durham,2019-01-22 09:37:50
8,is_parent,"Arts, Crafts & Music",0,eann,2019-01-22 09:37:50
0,is_parent,Business Services,0,eann,2019-01-22 09:37:50
4,is_parent,Community Activities,0,eann,2019-01-22 09:37:50
3,is_parent,Companionship,0,eann,2019-01-22 09:37:50
7,is_parent,Education,0,eann,2019-01-22 09:37:50
2,is_parent,Help At Home,0,eann,2019-01-22 09:37:50
9,is_parent,Home,0,eann,2019-01-22 09:37:50
8,is_parent,"Arts, Crafts & Music",2,earn,2019-01-22 09:37:50
63,8,Entertainment,1,earn,2019-01-22 09:37:50
64,8,Lessons,1,earn,2019-01-22 09:37:50
67,8,Miscellaneous,1,earn,2019-01-22 09:37:50
0,is_parent,Business Services,1,earn,2019-01-22 09:37:50
75,0,Clerical,1,earn,2019-01-22 09:37:50
8,0,Miscellaneous,1,earn,2019-01-22 09:37:50
4,is_parent,Community Activities,0,earn,2019-01-22 09:37:50
3,is_parent,Companionship,0,earn,2019-01-22 09:37:50
7,is_parent,Education,1,earn,2019-01-22 09:37:50
60,7,Miscellaneous,1,earn,2019-01-22 09:37:50
2,is_parent,Help At Home,2,earn,2019-01-22 09:37:50
22,2,Housekeeping / Chores,1,earn,2019-01-22 09:37:50
23,2,Pet Care,1,earn,2019-01-22 09:37:50
65,is_parent,Help our Time Bank!,0,earn,2019-01-22 09:37:50
64,is_parent,Holiday Help,0,earn,2019-01-22 09:37:50
9,is_parent,Home,2,earn,2019-01-22 09:37:50
7,9,Garden & Yard Work,2,earn,2019-01-22 09:37:50
89,is_parent,Accommodation and Hospitality,0,eastbay,2019-01-22 09:37:50
8,is_parent,"Arts, Crafts & Music",4,eastbay,2019-01-22 09:37:50
62,8,Crafts,3,eastbay,2019-01-22 09:37:50
67,8,Miscellaneous,3,eastbay,2019-01-22 09:37:50
0,is_parent,Business Services,1,eastbay,2019-01-22 09:37:50
8,0,Miscellaneous,1,eastbay,2019-01-22 09:37:50
4,is_parent,Community Activities,10,eastbay,2019-01-22 09:37:50
96,4,Boomerang Bags,1,eastbay,2019-01-22 09:37:50
34,4,Community Service,1,eastbay,2019-01-22 09:37:50
36,4,Help Our TimeBank!,1,eastbay,2019-01-22 09:37:50
37,4,Special Projects,7,eastbay,2019-01-22 09:37:50
3,is_parent,Companionship,0,eastbay,2019-01-22 09:37:50
7,is_parent,Education,3,eastbay,2019-01-22 09:37:50
57,7,Languages / Translation,1,eastbay,2019-01-22 09:37:50
60,7,Miscellaneous,1,eastbay,2019-01-22 09:37:50
59,7,Tutoring / Mentoring,1,eastbay,2019-01-22 09:37:50
9,is_parent,Goods Trading,2,eastbay,2019-01-22 09:37:50
92,9,Trading Day,2,eastbay,2019-01-22 09:37:50
2,is_parent,Help At Home,1,eastbay,2019-01-22 09:37:50
20,2,Cooking & Sewing,1,eastbay,2019-01-22 09:37:50
9,is_parent,Home,2,eastbay,2019-01-22 09:37:50
7,9,Garden & Yard Work,1,eastbay,2019-01-22 09:37:50
74,9,Miscellaneous,1,eastbay,2019-01-22 09:37:50
8,is_parent,"Arts, Crafts & Music",0,fablabchc,2019-01-22 09:37:50
0,is_parent,Business Services,0,fablabchc,2019-01-22 09:37:50
4,is_parent,Community Activities,0,fablabchc,2019-01-22 09:37:50
3,is_parent,Companionship,0,fablabchc,2019-01-22 09:37:50
7,is_parent,Education,0,fablabchc,2019-01-22 09:37:50
2,is_parent,Help At Home,0,fablabchc,2019-01-22 09:37:50
9,is_parent,Home,0,fablabchc,2019-01-22 09:37:50
8,is_parent,"Arts, Crafts & Music",0,fairbanks,2019-01-22 09:37:50
0,is_parent,Business Services,0,fairbanks,2019-01-22 09:37:50
4,is_parent,Community Activities,0,fairbanks,2019-01-22 09:37:50
3,is_parent,Companionship,0,fairbanks,2019-01-22 09:37:50
7,is_parent,Education,0,fairbanks,2019-01-22 09:37:50
