cat_id,cat_parent,category,count_offers,timebank,timestamp
8,is_parent,"Arts, Crafts & Music",3,addington,2019-01-24 09:40:52
62,8,Crafts,2,addington,2019-01-24 09:40:52
67,8,Miscellaneous,1,addington,2019-01-24 09:40:52
65,8,Photo & Video,1,addington,2019-01-24 09:40:52
0,is_parent,Business Services,6,addington,2019-01-24 09:40:52
75,0,Clerical,2,addington,2019-01-24 09:40:52
76,0,Computer Support,4,addington,2019-01-24 09:40:52
8,0,Miscellaneous,1,addington,2019-01-24 09:40:52
74,0,Proof Reading,1,addington,2019-01-24 09:40:52
4,is_parent,Community Activities,5,addington,2019-01-24 09:40:52
33,4,Clean-up / Recycling,1,addington,2019-01-24 09:40:52
34,4,Community Service,2,addington,2019-01-24 09:40:52
75,4,Events,1,addington,2019-01-24 09:40:52
35,4,Fund-raising,1,addington,2019-01-24 09:40:52
36,4,Help Our TimeBank!,1,addington,2019-01-24 09:40:52
37,4,Special Projects,1,addington,2019-01-24 09:40:52
38,4,Work For Social Change,1,addington,2019-01-24 09:40:52
3,is_parent,Companionship,2,addington,2019-01-24 09:40:52
28,3,Email / IM,1,addington,2019-01-24 09:40:52
29,3,Home Visits,1,addington,2019-01-24 09:40:52
32,3,Miscellaneous,1,addington,2019-01-24 09:40:52
3,3,Telephone Calls,2,addington,2019-01-24 09:40:52
7,is_parent,Education,7,addington,2019-01-24 09:40:52
56,7,Computers / Technology,5,addington,2019-01-24 09:40:52
58,7,Personal Finances,1,addington,2019-01-24 09:40:52
59,7,Tutoring / Mentoring,1,addington,2019-01-24 09:40:52
2,is_parent,Help At Home,8,addington,2019-01-24 09:40:52
20,2,Cooking & Baking,2,addington,2019-01-24 09:40:52
2,2,Hair & Beauty,1,addington,2019-01-24 09:40:52
22,2,Housekeeping / Chores,1,addington,2019-01-24 09:40:52
25,2,Miscellaneous,2,addington,2019-01-24 09:40:52
23,2,Pet Care,1,addington,2019-01-24 09:40:52
73,2,Sewing,1,addington,2019-01-24 09:40:52
9,is_parent,Home,6,addington,2019-01-24 09:40:52
69,9,Carpentry / Construction,2,addington,2019-01-24 09:40:52
70,9,Electrical,2,addington,2019-01-24 09:40:52
7,9,Garden & Yard Work,1,addington,2019-01-24 09:40:52
74,9,Miscellaneous,3,addington,2019-01-24 09:40:52
8,is_parent,"Arts, Crafts & Music",0,alticultura,2019-01-24 09:40:52
0,is_parent,Business Services,0,alticultura,2019-01-24 09:40:52
4,is_parent,Community Activities,0,alticultura,2019-01-24 09:40:52
3,is_parent,Companionship,0,alticultura,2019-01-24 09:40:52
7,is_parent,Education,0,alticultura,2019-01-24 09:40:52
2,is_parent,Help At Home,0,alticultura,2019-01-24 09:40:52
9,is_parent,Home,0,alticultura,2019-01-24 09:40:52
8,is_parent,"Arts, Crafts & Music",0,ate,2019-01-24 09:40:52
0,is_parent,Business Services,2,ate,2019-01-24 09:40:52
75,0,Clerical,1,ate,2019-01-24 09:40:52
76,0,Computer Support,1,ate,2019-01-24 09:40:52
8,0,Miscellaneous,1,ate,2019-01-24 09:40:52
4,is_parent,Community Activities,0,ate,2019-01-24 09:40:52
3,is_parent,Companionship,0,ate,2019-01-24 09:40:52
7,is_parent,Education,1,ate,2019-01-24 09:40:52
56,7,Computers / Technology,1,ate,2019-01-24 09:40:52
2,is_parent,Help At Home,1,ate,2019-01-24 09:40:52
22,2,Housekeeping / Chores,1,ate,2019-01-24 09:40:52
24,2,Respite Care,1,ate,2019-01-24 09:40:52
9,is_parent,Home,0,ate,2019-01-24 09:40:52
8,is_parent,"Arts, Crafts & Music",0,avl,2019-01-24 09:40:52
0,is_parent,Business Services,0,avl,2019-01-24 09:40:52
4,is_parent,Community Activities,0,avl,2019-01-24 09:40:52
3,is_parent,Companionship,0,avl,2019-01-24 09:40:52
7,is_parent,Education,0,avl,2019-01-24 09:40:52
2,is_parent,Help At Home,0,avl,2019-01-24 09:40:52
9,is_parent,Home,0,avl,2019-01-24 09:40:52
8,is_parent,"Arts, Crafts & Music",16,atx,2019-01-24 09:40:52
6,8,Classes,2,atx,2019-01-24 09:40:52
62,8,Crafts,1,atx,2019-01-24 09:40:52
64,8,Lessons,5,atx,2019-01-24 09:40:52
67,8,Miscellaneous,8,atx,2019-01-24 09:40:52
65,8,Photo & Video,3,atx,2019-01-24 09:40:52
0,is_parent,Business Services,9,atx,2019-01-24 09:40:52
75,0,Clerical,1,atx,2019-01-24 09:40:52
76,0,Computer Support,2,atx,2019-01-24 09:40:52
79,0,Marketing,1,atx,2019-01-24 09:40:52
8,0,Miscellaneous,5,atx,2019-01-24 09:40:52
4,is_parent,Community Activities,4,atx,2019-01-24 09:40:52
33,4,Clean-up / Recycling,1,atx,2019-01-24 09:40:52
34,4,Community Service,1,atx,2019-01-24 09:40:52
39,4,Miscellaneous,1,atx,2019-01-24 09:40:52
38,4,Work For Social Change,1,atx,2019-01-24 09:40:52
3,is_parent,Companionship,3,atx,2019-01-24 09:40:52
26,3,Clubs,1,atx,2019-01-24 09:40:52
32,3,Miscellaneous,2,atx,2019-01-24 09:40:52
7,is_parent,Education,16,atx,2019-01-24 09:40:52
54,7,Advocacy,1,atx,2019-01-24 09:40:52
55,7,Classes / Workshops,2,atx,2019-01-24 09:40:52
56,7,Computers / Technology,4,atx,2019-01-24 09:40:52
60,7,Miscellaneous,5,atx,2019-01-24 09:40:52
59,7,Tutoring / Mentoring,6,atx,2019-01-24 09:40:52
2,is_parent,Help At Home,20,atx,2019-01-24 09:40:52
9,2,Child Care,1,atx,2019-01-24 09:40:52
20,2,Cooking & Sewing,7,atx,2019-01-24 09:40:52
22,2,Housekeeping / Chores,4,atx,2019-01-24 09:40:52
25,2,Miscellaneous,7,atx,2019-01-24 09:40:52
23,2,Pet Care,1,atx,2019-01-24 09:40:52
24,2,Respite Care,1,atx,2019-01-24 09:40:52
9,is_parent,Home,14,atx,2019-01-24 09:40:52
69,9,Carpentry / Construction,1,atx,2019-01-24 09:40:52
7,9,Garden & Yard Work,3,atx,2019-01-24 09:40:52
74,9,Miscellaneous,8,atx,2019-01-24 09:40:52
72,9,Painting,2,atx,2019-01-24 09:40:52
2,is_parent,Aide a la Maison,0,labodunautilus,2019-01-24 09:40:52
8,is_parent,"Arts, Travaux manuels & Musique",0,labodunautilus,2019-01-24 09:40:52
8,is_parent,"Arts, Crafts & Music",1,blackhills,2019-01-24 09:40:52
62,8,Crafts,1,blackhills,2019-01-24 09:40:52
0,is_parent,Business Services,0,blackhills,2019-01-24 09:40:52
4,is_parent,Community Activities,0,blackhills,2019-01-24 09:40:52
3,is_parent,Companionship,0,blackhills,2019-01-24 09:40:52
7,is_parent,Education,0,blackhills,2019-01-24 09:40:52
2,is_parent,Help At Home,0,blackhills,2019-01-24 09:40:52
9,is_parent,Home,1,blackhills,2019-01-24 09:40:52
7,9,Garden & Yard Work,1,blackhills,2019-01-24 09:40:52
8,is_parent,Arts,13,ujimaboston,2019-01-24 09:40:52
2,8,Art,3,ujimaboston,2019-01-24 09:40:52
62,8,Crafts,5,ujimaboston,2019-01-24 09:40:52
92,8,Fiber Arts,1,ujimaboston,2019-01-24 09:40:52
64,8,Lessons,3,ujimaboston,2019-01-24 09:40:52
67,8,Miscellaneous,2,ujimaboston,2019-01-24 09:40:52
95,8,Music,1,ujimaboston,2019-01-24 09:40:52
97,8,Performance,1,ujimaboston,2019-01-24 09:40:52
65,8,Photo & Video,2,ujimaboston,2019-01-24 09:40:52
66,8,Theater,1,ujimaboston,2019-01-24 09:40:52
87,is_parent,Balance Transfer,0,ujimaboston,2019-01-24 09:40:52
4,is_parent,Community Activities,3,ujimaboston,2019-01-24 09:40:52
34,4,Community Service,3,ujimaboston,2019-01-24 09:40:52
36,4,Help Our TimeBank!,1,ujimaboston,2019-01-24 09:40:52
2,is_parent,Help At Home,16,ujimaboston,2019-01-24 09:40:52
9,2,Child Care,2,ujimaboston,2019-01-24 09:40:52
20,2,Cooking,2,ujimaboston,2019-01-24 09:40:52
8,2,Design and decorating,3,ujimaboston,2019-01-24 09:40:52
2,2,Hair & Beauty,1,ujimaboston,2019-01-24 09:40:52
22,2,Housekeeping / Chores,3,ujimaboston,2019-01-24 09:40:52
7,2,Meal planning,1,ujimaboston,2019-01-24 09:40:52
25,2,Miscellaneous,3,ujimaboston,2019-01-24 09:40:52
5,2,Moving / Hauling,4,ujimaboston,2019-01-24 09:40:52
4,2,Organization,7,ujimaboston,2019-01-24 09:40:52
23,2,Pet Care,1,ujimaboston,2019-01-24 09:40:52
9,is_parent,Home/Car/Bike Maintenance,5,ujimaboston,2019-01-24 09:40:52
69,9,Carpentry / Construction,1,ujimaboston,2019-01-24 09:40:52
7,9,Garden & Yard Work,2,ujimaboston,2019-01-24 09:40:52
74,9,Miscellaneous,1,ujimaboston,2019-01-24 09:40:52
72,9,Painting,1,ujimaboston,2019-01-24 09:40:52
0,is_parent,Services,11,ujimaboston,2019-01-24 09:40:52
75,0,Clerical,1,ujimaboston,2019-01-24 09:40:52
76,0,Computer Support,5,ujimaboston,2019-01-24 09:40:52
77,0,Financial,1,ujimaboston,2019-01-24 09:40:52
8,0,Miscellaneous,2,ujimaboston,2019-01-24 09:40:52
9,0,Writing / Editing,4,ujimaboston,2019-01-24 09:40:52
7,is_parent,Teaching/Learning,15,ujimaboston,2019-01-24 09:40:52
55,7,Classes / Workshops,8,ujimaboston,2019-01-24 09:40:52
56,7,Computers / Technology,2,ujimaboston,2019-01-24 09:40:52
57,7,Languages / Translation,2,ujimaboston,2019-01-24 09:40:52
58,7,Personal Finances,3,ujimaboston,2019-01-24 09:40:52
59,7,Tutoring / Mentoring,4,ujimaboston,2019-01-24 09:40:52
8,is_parent,"Arts, Crafts & Music",15,brattleboro,2019-01-24 09:40:52
62,8,Crafts,9,brattleboro,2019-01-24 09:40:52
63,8,Entertainment,2,brattleboro,2019-01-24 09:40:52
64,8,Lessons,4,brattleboro,2019-01-24 09:40:52
67,8,Miscellaneous,2,brattleboro,2019-01-24 09:40:52
0,is_parent,Business Services,12,brattleboro,2019-01-24 09:40:52
75,0,Clerical,2,brattleboro,2019-01-24 09:40:52
76,0,Computer Support,2,brattleboro,2019-01-24 09:40:52
77,0,Financial,1,brattleboro,2019-01-24 09:40:52
79,0,Marketing,1,brattleboro,2019-01-24 09:40:52
8,0,Miscellaneous,5,brattleboro,2019-01-24 09:40:52
213,0,Writing and editing,2,brattleboro,2019-01-24 09:40:52
4,is_parent,Community Activities,10,brattleboro,2019-01-24 09:40:52
33,4,Clean-up / Recycling,1,brattleboro,2019-01-24 09:40:52
210,4,Co-op Hours,1,brattleboro,2019-01-24 09:40:52
39,4,Miscellaneous,5,brattleboro,2019-01-24 09:40:52
37,4,Special Projects,2,brattleboro,2019-01-24 09:40:52
38,4,Work For Social Change,2,brattleboro,2019-01-24 09:40:52
3,is_parent,Companionship,5,brattleboro,2019-01-24 09:40:52
27,3,Dining Out,1,brattleboro,2019-01-24 09:40:52
29,3,Home Visits,1,brattleboro,2019-01-24 09:40:52
32,3,Miscellaneous,3,brattleboro,2019-01-24 09:40:52
7,is_parent,Education,7,brattleboro,2019-01-24 09:40:52
55,7,Classes / Workshops,1,brattleboro,2019-01-24 09:40:52
56,7,Computers / Technology,2,brattleboro,2019-01-24 09:40:52
57,7,Languages / Translation,1,brattleboro,2019-01-24 09:40:52
60,7,Miscellaneous,2,brattleboro,2019-01-24 09:40:52
59,7,Tutoring / Mentoring,3,brattleboro,2019-01-24 09:40:52
2,is_parent,Help At Home,22,brattleboro,2019-01-24 09:40:52
9,2,Child Care,1,brattleboro,2019-01-24 09:40:52
20,2,Cooking ,3,brattleboro,2019-01-24 09:40:52
2,2,Hair & Beauty,2,brattleboro,2019-01-24 09:40:52
25,2,Miscellaneous,11,brattleboro,2019-01-24 09:40:52
23,2,Pet Care,6,brattleboro,2019-01-24 09:40:52
212,2,Sewing,2,brattleboro,2019-01-24 09:40:52
36,is_parent,Help Our Time Bank,2,brattleboro,2019-01-24 09:40:52
232,36,Buddy Help,1,brattleboro,2019-01-24 09:40:52
352,36,Event Help & Planning,1,brattleboro,2019-01-24 09:40:52
9,is_parent,Home,16,brattleboro,2019-01-24 09:40:52
68,9,Car Care,1,brattleboro,2019-01-24 09:40:52
69,9,Carpentry / Construction,1,brattleboro,2019-01-24 09:40:52
209,9,Computer & Tech Help,3,brattleboro,2019-01-24 09:40:52
70,9,Electrical,2,brattleboro,2019-01-24 09:40:52
7,9,"Garden, Yard, and Farm Work",4,brattleboro,2019-01-24 09:40:52
74,9,Miscellaneous,5,brattleboro,2019-01-24 09:40:52
2,9,Snow Removal,1,brattleboro,2019-01-24 09:40:52
8,is_parent,"Arts, Crafts & Music",1,bridge2rocks,2019-01-24 09:40:52
62,8,Crafts,1,bridge2rocks,2019-01-24 09:40:52
0,is_parent,Business Services,3,bridge2rocks,2019-01-24 09:40:52
76,0,Computer Support,1,bridge2rocks,2019-01-24 09:40:52
79,0,Marketing,1,bridge2rocks,2019-01-24 09:40:52
8,0,Miscellaneous,2,bridge2rocks,2019-01-24 09:40:52
4,is_parent,Community Activities,1,bridge2rocks,2019-01-24 09:40:52
38,4,Work For Social Change,1,bridge2rocks,2019-01-24 09:40:52
3,is_parent,Companionship,0,bridge2rocks,2019-01-24 09:40:52
7,is_parent,Education,7,bridge2rocks,2019-01-24 09:40:52
54,7,Advocacy,1,bridge2rocks,2019-01-24 09:40:52
55,7,Classes / Workshops,1,bridge2rocks,2019-01-24 09:40:52
56,7,Computers / Technology,3,bridge2rocks,2019-01-24 09:40:52
57,7,Languages / Translation,1,bridge2rocks,2019-01-24 09:40:52
60,7,Miscellaneous,2,bridge2rocks,2019-01-24 09:40:52
59,7,Tutoring / Mentoring,3,bridge2rocks,2019-01-24 09:40:52
2,is_parent,Help At Home,7,bridge2rocks,2019-01-24 09:40:52
20,2,Cooking,1,bridge2rocks,2019-01-24 09:40:52
2,2,Hair & Beauty,2,bridge2rocks,2019-01-24 09:40:52
25,2,Miscellaneous,3,bridge2rocks,2019-01-24 09:40:52
23,2,Pet Care,1,bridge2rocks,2019-01-24 09:40:52
53,2,Sewing,1,bridge2rocks,2019-01-24 09:40:52
9,is_parent,Home,3,bridge2rocks,2019-01-24 09:40:52
69,9,Carpentry / Construction,1,bridge2rocks,2019-01-24 09:40:52
70,9,Electrical,1,bridge2rocks,2019-01-24 09:40:52
7,9,Gardening,1,bridge2rocks,2019-01-24 09:40:52
74,9,Miscellaneous,1,bridge2rocks,2019-01-24 09:40:52
8,is_parent,"Arts, Crafts & Music",14,capeann,2019-01-24 09:40:52
6,8,Classes,1,capeann,2019-01-24 09:40:52
62,8,Crafts,8,capeann,2019-01-24 09:40:52
63,8,Entertainment,2,capeann,2019-01-24 09:40:52
64,8,Lessons,2,capeann,2019-01-24 09:40:52
67,8,Miscellaneous,1,capeann,2019-01-24 09:40:52
2,8,Music,2,capeann,2019-01-24 09:40:52
0,is_parent,Business Services,7,capeann,2019-01-24 09:40:52
79,0,Marketing,4,capeann,2019-01-24 09:40:52
8,0,Miscellaneous,3,capeann,2019-01-24 09:40:52
80,0,Research,1,capeann,2019-01-24 09:40:52
4,is_parent,Community Fund Activities,1,capeann,2019-01-24 09:40:52
34,4,Community Service,1,capeann,2019-01-24 09:40:52
86,4,Group Projects,1,capeann,2019-01-24 09:40:52
38,4,Work For Social Change,1,capeann,2019-01-24 09:40:52
3,is_parent,Companionship,3,capeann,2019-01-24 09:40:52
27,3,Dining Out,1,capeann,2019-01-24 09:40:52
28,3,Email / IM,1,capeann,2019-01-24 09:40:52
29,3,Home Visits,1,capeann,2019-01-24 09:40:52
32,3,Miscellaneous,1,capeann,2019-01-24 09:40:52
3,3,Telephone Calls,1,capeann,2019-01-24 09:40:52
7,is_parent,Education,15,capeann,2019-01-24 09:40:52
55,7,Classes / Workshops,5,capeann,2019-01-24 09:40:52
56,7,Computers / Technology,1,capeann,2019-01-24 09:40:52
60,7,Miscellaneous,4,capeann,2019-01-24 09:40:52
58,7,Personal Finances,1,capeann,2019-01-24 09:40:52
59,7,Tutoring / Mentoring,5,capeann,2019-01-24 09:40:52
2,is_parent,Help At Home,17,capeann,2019-01-24 09:40:52
20,2,Cooking & Sewing,7,capeann,2019-01-24 09:40:52
22,2,Housekeeping / Chores,2,capeann,2019-01-24 09:40:52
25,2,Miscellaneous,1,capeann,2019-01-24 09:40:52
23,2,Pet Care,6,capeann,2019-01-24 09:40:52
24,2,Respite Care,1,capeann,2019-01-24 09:40:52
9,is_parent,Help Our TimeBank!,2,capeann,2019-01-24 09:40:52
94,9,Host an event,1,capeann,2019-01-24 09:40:52
92,9,Staff Table at Farmers Market,1,capeann,2019-01-24 09:40:52
9,is_parent,Home,3,capeann,2019-01-24 09:40:52
7,9,Garden & Yard Work,2,capeann,2019-01-24 09:40:52
74,9,Miscellaneous,1,capeann,2019-01-24 09:40:52
8,is_parent,"Arts, Crafts & Music",1,care,2019-01-24 09:40:52
67,8,Miscellaneous,1,care,2019-01-24 09:40:52
0,is_parent,Business Services,1,care,2019-01-24 09:40:52
8,0,Miscellaneous,1,care,2019-01-24 09:40:52
4,is_parent,Community Activities,2,care,2019-01-24 09:40:52
34,4,Community Service,1,care,2019-01-24 09:40:52
36,4,Help Our TimeBank!,1,care,2019-01-24 09:40:52
3,is_parent,Companionship,1,care,2019-01-24 09:40:52
30,3,Medical Errands,1,care,2019-01-24 09:40:52
32,3,Miscellaneous,1,care,2019-01-24 09:40:52
3,3,Telephone Calls,1,care,2019-01-24 09:40:52
7,is_parent,Education,0,care,2019-01-24 09:40:52
2,is_parent,Help At Home,5,care,2019-01-24 09:40:52
20,2,Cooking & Sewing,2,care,2019-01-24 09:40:52
22,2,Housekeeping / Chores,1,care,2019-01-24 09:40:52
25,2,Miscellaneous,2,care,2019-01-24 09:40:52
9,is_parent,Home,1,care,2019-01-24 09:40:52
7,9,Garden & Yard Work,1,care,2019-01-24 09:40:52
8,is_parent,"Arts, Crafts & Music",0,engaging,2019-01-24 09:40:52
0,is_parent,Business Services,0,engaging,2019-01-24 09:40:52
4,is_parent,Community Activities,0,engaging,2019-01-24 09:40:52
3,is_parent,Companionship,0,engaging,2019-01-24 09:40:52
7,is_parent,Education,0,engaging,2019-01-24 09:40:52
2,is_parent,Help At Home,0,engaging,2019-01-24 09:40:52
9,is_parent,Home,0,engaging,2019-01-24 09:40:52
8,is_parent,"Arts, Crafts & Music",1,cris,2019-01-24 09:40:52
65,8,Photo & Video,1,cris,2019-01-24 09:40:52
0,is_parent,Business Services,2,cris,2019-01-24 09:40:52
75,0,Clerical,1,cris,2019-01-24 09:40:52
76,0,Computer Support,1,cris,2019-01-24 09:40:52
4,is_parent,Community Activities,4,cris,2019-01-24 09:40:52
34,4,Community Service,2,cris,2019-01-24 09:40:52
36,4,Help Our TimeBank!,2,cris,2019-01-24 09:40:52
37,4,Special Projects,1,cris,2019-01-24 09:40:52
3,is_parent,Companionship,3,cris,2019-01-24 09:40:52
29,3,Home Visits,2,cris,2019-01-24 09:40:52
32,3,Miscellaneous,1,cris,2019-01-24 09:40:52
7,is_parent,Education,1,cris,2019-01-24 09:40:52
55,7,Classes / Workshops,1,cris,2019-01-24 09:40:52
2,is_parent,Help At Home,4,cris,2019-01-24 09:40:52
25,2,Miscellaneous,1,cris,2019-01-24 09:40:52
23,2,Pet Care,3,cris,2019-01-24 09:40:52
9,is_parent,Home,3,cris,2019-01-24 09:40:52
70,9,Electrical,1,cris,2019-01-24 09:40:52
7,9,Garden & Yard Work,1,cris,2019-01-24 09:40:52
74,9,Miscellaneous,3,cris,2019-01-24 09:40:52
73,9,Plumbing,1,cris,2019-01-24 09:40:52
8,is_parent,"Arts, Crafts & Music",0,centraliowa,2019-01-24 09:40:52
0,is_parent,Business Services,0,centraliowa,2019-01-24 09:40:52
4,is_parent,Community Activities,0,centraliowa,2019-01-24 09:40:52
3,is_parent,Companionship,0,centraliowa,2019-01-24 09:40:52
7,is_parent,Education,0,centraliowa,2019-01-24 09:40:52
2,is_parent,Help At Home,0,centraliowa,2019-01-24 09:40:52
9,is_parent,Home,0,centraliowa,2019-01-24 09:40:52
8,is_parent,"Arts, Crafts & Music",1,lincolnskillshare,2019-01-24 09:40:52
6,8,Classes,1,lincolnskillshare,2019-01-24 09:40:52
62,8,Crafts,1,lincolnskillshare,2019-01-24 09:40:52
64,8,Lessons,1,lincolnskillshare,2019-01-24 09:40:52
0,is_parent,Business Services,1,lincolnskillshare,2019-01-24 09:40:52
77,0,Financial,1,lincolnskillshare,2019-01-24 09:40:52
4,is_parent,Community Activities,2,lincolnskillshare,2019-01-24 09:40:52
33,4,Clean-up / Recycling,1,lincolnskillshare,2019-01-24 09:40:52
34,4,Community Service,1,lincolnskillshare,2019-01-24 09:40:52
36,4,Help Our TimeBank!,1,lincolnskillshare,2019-01-24 09:40:52
3,is_parent,Companionship,0,lincolnskillshare,2019-01-24 09:40:52
7,is_parent,Education,4,lincolnskillshare,2019-01-24 09:40:52
55,7,Classes / Workshops,1,lincolnskillshare,2019-01-24 09:40:52
56,7,Computers / Technology,2,lincolnskillshare,2019-01-24 09:40:52
57,7,Languages / Translation,1,lincolnskillshare,2019-01-24 09:40:52
58,7,Personal Finances,1,lincolnskillshare,2019-01-24 09:40:52
2,is_parent,Help At Home,3,lincolnskillshare,2019-01-24 09:40:52
25,2,Miscellaneous,1,lincolnskillshare,2019-01-24 09:40:52
23,2,Pet Care,2,lincolnskillshare,2019-01-24 09:40:52
9,is_parent,Home,0,lincolnskillshare,2019-01-24 09:40:52
8,is_parent,"Arts, Crafts & Music",0,nzcentralpermaculture,2019-01-24 09:40:52
0,is_parent,Business Services,0,nzcentralpermaculture,2019-01-24 09:40:52
4,is_parent,Community Activities,0,nzcentralpermaculture,2019-01-24 09:40:52
3,is_parent,Companionship,0,nzcentralpermaculture,2019-01-24 09:40:52
7,is_parent,Education,0,nzcentralpermaculture,2019-01-24 09:40:52
2,is_parent,Help At Home,0,nzcentralpermaculture,2019-01-24 09:40:52
9,is_parent,Home,0,nzcentralpermaculture,2019-01-24 09:40:52
8,is_parent,"Arts, Crafts & Music",0,changexchange,2019-01-24 09:40:52
0,is_parent,Business Services,0,changexchange,2019-01-24 09:40:52
4,is_parent,Community Activities,0,changexchange,2019-01-24 09:40:52
3,is_parent,Companionship,0,changexchange,2019-01-24 09:40:52
7,is_parent,Education,0,changexchange,2019-01-24 09:40:52
2,is_parent,Help At Home,0,changexchange,2019-01-24 09:40:52
9,is_parent,Home,0,changexchange,2019-01-24 09:40:52
8,is_parent,"Arts, Crafts & Music",0,circlenomic,2019-01-24 09:40:52
0,is_parent,Business Services,0,circlenomic,2019-01-24 09:40:52
4,is_parent,Community Activities,0,circlenomic,2019-01-24 09:40:52
3,is_parent,Companionship,0,circlenomic,2019-01-24 09:40:52
7,is_parent,Education,0,circlenomic,2019-01-24 09:40:52
2,is_parent,Help At Home,0,circlenomic,2019-01-24 09:40:52
9,is_parent,Home,0,circlenomic,2019-01-24 09:40:52
8,is_parent,"Arts, Crafts & Music",1,citypark,2019-01-24 09:40:52
67,8,Miscellaneous,1,citypark,2019-01-24 09:40:52
0,is_parent,Business Services,0,citypark,2019-01-24 09:40:52
4,is_parent,Community Activities,0,citypark,2019-01-24 09:40:52
3,is_parent,Companionship,0,citypark,2019-01-24 09:40:52
7,is_parent,Education,2,citypark,2019-01-24 09:40:52
60,7,Miscellaneous,2,citypark,2019-01-24 09:40:52
2,is_parent,Help At Home,2,citypark,2019-01-24 09:40:52
20,2,Cooking & Sewing,1,citypark,2019-01-24 09:40:52
25,2,Miscellaneous,1,citypark,2019-01-24 09:40:52
9,is_parent,Home,2,citypark,2019-01-24 09:40:52
74,9,Miscellaneous,2,citypark,2019-01-24 09:40:52
8,is_parent,"Arts, Crafts & Music",11,columbia,2019-01-24 09:40:52
62,8,Crafts,2,columbia,2019-01-24 09:40:52
64,8,Lessons,6,columbia,2019-01-24 09:40:52
67,8,Miscellaneous,2,columbia,2019-01-24 09:40:52
65,8,Photo & Video,2,columbia,2019-01-24 09:40:52
0,is_parent,Business Services,19,columbia,2019-01-24 09:40:52
328,0,Career Development/Job Searches,1,columbia,2019-01-24 09:40:52
75,0,Clerical,3,columbia,2019-01-24 09:40:52
76,0,Computer/IT Support,6,columbia,2019-01-24 09:40:52
79,0,Marketing,1,columbia,2019-01-24 09:40:52
8,0,Miscellaneous,7,columbia,2019-01-24 09:40:52
80,0,Research,2,columbia,2019-01-24 09:40:52
326,0,Writing/Editing/Proofreading,2,columbia,2019-01-24 09:40:52
4,is_parent,Community Activities,4,columbia,2019-01-24 09:40:52
35,4,Fund-raising,1,columbia,2019-01-24 09:40:52
39,4,Miscellaneous,2,columbia,2019-01-24 09:40:52
37,4,Special Projects,2,columbia,2019-01-24 09:40:52
3,is_parent,Companionship/Socializing,4,columbia,2019-01-24 09:40:52
29,3,Home Visits,1,columbia,2019-01-24 09:40:52
30,3,Medical Errands,2,columbia,2019-01-24 09:40:52
32,3,Miscellaneous,1,columbia,2019-01-24 09:40:52
3,3,Telephone Calls,1,columbia,2019-01-24 09:40:52
7,is_parent,Education,28,columbia,2019-01-24 09:40:52
54,7,Advocacy,1,columbia,2019-01-24 09:40:52
55,7,Classes / Workshops,2,columbia,2019-01-24 09:40:52
56,7,Computers / Technology,3,columbia,2019-01-24 09:40:52
57,7,Languages / Translation,4,columbia,2019-01-24 09:40:52
60,7,Miscellaneous,8,columbia,2019-01-24 09:40:52
59,7,Tutoring / Mentoring,16,columbia,2019-01-24 09:40:52
2,is_parent,Help At Home,28,columbia,2019-01-24 09:40:52
9,2,Child Care,3,columbia,2019-01-24 09:40:52
20,2,Cooking & Sewing,6,columbia,2019-01-24 09:40:52
33,2,Decorating/Interior Design,1,columbia,2019-01-24 09:40:52
22,2,Housekeeping /Chores,1,columbia,2019-01-24 09:40:52
25,2,Miscellaneous,9,columbia,2019-01-24 09:40:52
318,2,Organizing,1,columbia,2019-01-24 09:40:52
23,2,Pet Care,7,columbia,2019-01-24 09:40:52
24,2,Respite Care,1,columbia,2019-01-24 09:40:52
9,is_parent,Home,14,columbia,2019-01-24 09:40:52
69,9,Carpentry / Construction,1,columbia,2019-01-24 09:40:52
70,9,Electrical,1,columbia,2019-01-24 09:40:52
7,9,Garden & Yard Work,5,columbia,2019-01-24 09:40:52
74,9,Miscellaneous,7,columbia,2019-01-24 09:40:52
72,9,Painting,1,columbia,2019-01-24 09:40:52
73,9,Plumbing,1,columbia,2019-01-24 09:40:52
8,is_parent,"Arts, Crafts & Music",1,slocanvalley,2019-01-24 09:40:52
63,8,Entertainment,1,slocanvalley,2019-01-24 09:40:52
65,8,Photo & Video,1,slocanvalley,2019-01-24 09:40:52
0,is_parent,Business Services,2,slocanvalley,2019-01-24 09:40:52
75,0,Clerical,1,slocanvalley,2019-01-24 09:40:52
77,0,Financial,1,slocanvalley,2019-01-24 09:40:52
79,0,Marketing,1,slocanvalley,2019-01-24 09:40:52
4,is_parent,Community Activities,0,slocanvalley,2019-01-24 09:40:52
3,is_parent,Companionship,0,slocanvalley,2019-01-24 09:40:52
7,is_parent,Education,2,slocanvalley,2019-01-24 09:40:52
55,7,Classes / Workshops,1,slocanvalley,2019-01-24 09:40:52
58,7,Personal Finances,1,slocanvalley,2019-01-24 09:40:52
2,is_parent,Help At Home,1,slocanvalley,2019-01-24 09:40:52
25,2,Miscellaneous,1,slocanvalley,2019-01-24 09:40:52
9,is_parent,Home,1,slocanvalley,2019-01-24 09:40:52
74,9,Miscellaneous,1,slocanvalley,2019-01-24 09:40:52
8,is_parent,"Arts, Crafts & Music",89,tdn,2019-01-24 09:40:52
6,8,Classes,6,tdn,2019-01-24 09:40:52
